date,open,high,low,close,volume
2023-12-31 23:00:00,42282.1,42367.6,42077.9,42198.8,3850.432
2023-12-31 23:30:00,42198.8,42301.5,42170.0,42301.5,1939.415
2024-01-01 00:00:00,42301.5,42586.0,42283.3,42449.0,2855.889
2024-01-01 00:30:00,42449.0,42514.6,42373.5,42497.6,2255.109
2024-01-01 01:00:00,42497.6,42536.7,42450.0,42512.0,1787.829
2024-01-01 01:30:00,42512.0,42815.4,42512.0,42635.3,2902.627
2024-01-01 02:00:00,42635.3,42664.3,42549.5,42568.2,1707.651
2024-01-01 02:30:00,42568.2,42635.0,42523.8,42611.3,1728.07
2024-01-01 03:00:00,42611.3,42617.4,42437.5,42454.4,2015.103
2024-01-01 03:30:00,42454.4,42480.5,42257.3,42357.4,4382.161
2024-01-01 04:00:00,42357.4,42402.1,42225.3,42330.5,3276.932
2024-01-01 04:30:00,42330.5,42422.9,42306.2,42419.3,2499.112
2024-01-01 05:00:00,42419.3,42424.0,42312.7,42316.2,2464.794
2024-01-01 05:30:00,42316.2,42344.6,42194.8,42260.0,3233.893
2024-01-01 06:00:00,42260.0,42369.7,42226.4,42338.0,2544.672
2024-01-01 06:30:00,42338.0,42443.1,42325.2,42410.6,2502.074
2024-01-01 07:00:00,42410.6,42518.0,42410.6,42509.7,2820.586
2024-01-01 07:30:00,42509.7,42520.3,42451.5,42519.2,3582.668
2024-01-01 08:00:00,42519.2,42560.3,42479.2,42507.2,3269.42
2024-01-01 08:30:00,42507.2,42577.5,42480.1,42572.9,3021.726
2024-01-01 09:00:00,42572.9,42685.5,42557.2,42611.5,3480.361
2024-01-01 09:30:00,42611.5,42719.7,42610.1,42669.9,2946.294
2024-01-01 10:00:00,42669.9,42737.4,42649.7,42691.0,3009.509
2024-01-01 10:30:00,42691.0,42782.4,42671.2,42714.8,3644.342
2024-01-01 11:00:00,42714.8,42787.4,42675.1,42707.2,3366.581
2024-01-01 11:30:00,42707.2,42730.6,42625.2,42715.1,3757.523
2024-01-01 12:00:00,42715.1,42765.1,42638.5,42708.6,2993.625
2024-01-01 12:30:00,42708.6,42806.6,42668.7,42669.4,1807.676
2024-01-01 13:00:00,42669.4,42756.6,42634.9,42734.4,1895.393
2024-01-01 13:30:00,42734.4,42774.8,42692.0,42746.4,2355.167
2024-01-01 14:00:00,42746.4,42746.4,42600.1,42645.7,3272.792
2024-01-01 14:30:00,42645.7,42687.0,42605.2,42632.7,3305.286
2024-01-01 15:00:00,42632.7,42759.4,42607.0,42704.6,3646.293
2024-01-01 15:30:00,42704.6,42873.0,42619.0,42802.0,4003.117
2024-01-01 16:00:00,42802.0,42886.2,42680.3,42740.5,4192.433
2024-01-01 16:30:00,42740.5,42806.3,42720.0,42739.9,2186.14
2024-01-01 17:00:00,42739.9,42804.7,42739.9,42753.0,2093.19
2024-01-01 17:30:00,42753.0,42847.8,42722.0,42835.1,1786.208
2024-01-01 18:00:00,42835.1,43249.1,42834.1,43090.9,5043.569
2024-01-01 18:30:00,43090.9,43206.2,43039.2,43130.9,2691.585
2024-01-01 19:00:00,43130.9,43341.9,43120.4,43289.3,2667.876
2024-01-01 19:30:00,43289.3,43580.0,43262.3,43543.4,3672.215
2024-01-01 20:00:00,43543.4,43792.0,43536.9,43739.1,3895.529
2024-01-01 20:30:00,43739.1,43891.0,43665.2,43740.6,4395.465
2024-01-01 21:00:00,43740.6,43837.2,43668.6,43691.0,3111.049
2024-01-01 21:30:00,43691.0,43695.1,43515.2,43659.9,2686.442
2024-01-01 22:00:00,43659.9,43711.0,43415.4,43509.8,2444.513
2024-01-01 22:30:00,43509.8,43567.1,43490.4,43566.5,1673.228
2024-01-01 23:00:00,43566.5,44081.5,43566.4,44036.9,3958.909
2024-01-01 23:30:00,44036.9,44251.2,43970.6,44219.0,4378.896
2024-01-02 00:00:00,44219.0,44944.0,44189.2,44661.8,10404.627
2024-01-02 00:30:00,44661.8,45347.4,44601.6,45170.3,6793.627
2024-01-02 01:00:00,45170.3,45470.7,44908.0,44992.3,7017.954
2024-01-02 01:30:00,44992.3,45077.5,44738.3,44911.0,3326.721
2024-01-02 02:00:00,44911.0,45153.3,44910.9,45149.7,2564.122
2024-01-02 02:30:00,45149.7,45410.0,45112.0,45406.5,5906.554
2024-01-02 03:00:00,45406.5,45520.4,45154.4,45339.8,5924.189
2024-01-02 03:30:00,45339.8,45544.9,45329.6,45413.3,4329.137
2024-01-02 04:00:00,45413.3,45468.8,45255.5,45387.3,4163.697
2024-01-02 04:30:00,45387.3,45387.4,45182.5,45208.3,4257.091
2024-01-02 05:00:00,45208.3,45346.2,45145.0,45280.7,4128.788
2024-01-02 05:30:00,45280.7,45343.4,45161.2,45204.6,2133.441
2024-01-02 06:00:00,45204.6,45306.5,45150.4,45269.8,2388.803
2024-01-02 06:30:00,45269.8,45332.6,45192.6,45192.7,2973.484
2024-01-02 07:00:00,45192.7,45743.5,45190.0,45475.2,5642.493
2024-01-02 07:30:00,45475.2,45563.5,45310.4,45482.2,5550.14
2024-01-02 08:00:00,45482.2,45885.2,45354.3,45774.9,7777.911
2024-01-02 08:30:00,45774.9,45886.3,45616.7,45800.0,5942.796
2024-01-02 09:00:00,45800.0,45924.4,45688.6,45864.0,5838.812
2024-01-02 09:30:00,45864.0,45866.4,45657.2,45715.8,3806.823
2024-01-02 10:00:00,45715.8,45759.8,45589.1,45698.1,3843.716
2024-01-02 10:30:00,45698.1,45704.0,45478.9,45639.9,3453.722
