date,open,high,low,close,volume
2023-12-31 23:00:00,11.8095,11.951,11.7792,11.8781,26589.3
2024-01-01 00:00:00,11.8781,12.056,11.8262,12.0389,18325.0
2024-01-01 01:00:00,12.0389,12.1863,12.0006,12.1742,10908.8
2024-01-01 02:00:00,12.1742,12.2151,11.9697,11.9903,17146.0
2024-01-01 03:00:00,11.9903,12.0196,11.7649,11.8155,33298.9
2024-01-01 04:00:00,11.8155,11.8857,11.6485,11.8289,22228.7
2024-01-01 05:00:00,11.8289,11.8774,11.7351,11.7623,5065.9
2024-01-01 06:00:00,11.7623,11.9708,11.7454,11.9486,5798.4
2024-01-01 07:00:00,11.9486,12.0755,11.9464,11.9933,6482.7
2024-01-01 08:00:00,11.9933,12.0992,11.9386,12.03,13726.5
2024-01-01 09:00:00,12.03,12.1548,11.9657,12.1492,26288.9
2024-01-01 10:00:00,12.1492,12.33,12.1258,12.2707,13261.8
2024-01-01 11:00:00,12.2707,12.33,12.1542,12.1571,19505.2
2024-01-01 12:00:00,12.1571,12.3212,12.1224,12.3002,15946.8
2024-01-01 13:00:00,12.3002,12.4081,12.2633,12.3789,17860.6
2024-01-01 14:00:00,12.3789,12.3789,12.1899,12.2094,27997.3
2024-01-01 15:00:00,12.2094,12.3561,12.1885,12.3458,11534.8
2024-01-01 16:00:00,12.3458,12.5793,12.3128,12.5639,27292.0
2024-01-01 17:00:00,12.5639,13.132,12.5501,13.1188,61292.4
2024-01-01 18:00:00,13.1188,13.5298,13.0558,13.1129,157394.0
2024-01-01 19:00:00,13.1129,13.4406,13.1127,13.4307,28248.2
2024-01-01 20:00:00,13.4307,13.4366,13.1737,13.2958,27345.9
2024-01-01 21:00:00,13.2958,13.5449,13.2564,13.5052,40315.8
2024-01-01 22:00:00,13.5052,13.7868,13.4508,13.5778,70835.4
2024-01-01 23:00:00,13.5778,14.0071,13.5774,14.0018,79342.9
2024-01-02 00:00:00,14.0018,14.0161,13.609,13.9416,75964.5
2024-01-02 01:00:00,13.9416,14.2159,13.7693,13.7815,82996.0
2024-01-02 02:00:00,13.7815,13.9425,13.702,13.8999,32728.6
2024-01-02 03:00:00,13.8999,13.9173,13.7341,13.8022,41548.7
2024-01-02 04:00:00,13.8022,13.8144,13.4377,13.5465,46291.0
2024-01-02 05:00:00,13.5465,13.6647,13.3988,13.4025,17256.1
2024-01-02 06:00:00,13.4025,13.4263,13.1861,13.194,36313.6
2024-01-02 07:00:00,13.194,13.413,13.1456,13.1743,57248.3
2024-01-02 08:00:00,13.1743,13.5318,13.1629,13.4972,40082.0
2024-01-02 09:00:00,13.4972,13.7932,13.4704,13.6994,98633.7
2024-01-02 10:00:00,13.6994,13.9314,13.5681,13.8737,80903.2
2024-01-02 11:00:00,13.8737,13.9273,13.5383,13.7163,61579.9
2024-01-02 12:00:00,13.7163,13.9952,13.441,13.475,83211.2
2024-01-02 13:00:00,13.475,13.643,13.4341,13.5209,27799.9
2024-01-02 14:00:00,13.5209,13.6246,13.1864,13.2424,75860.0
2024-01-02 15:00:00,13.2424,13.3595,12.9078,12.9446,88402.4
2024-01-02 16:00:00,12.9446,12.9884,12.5258,12.9048,76263.2
2024-01-02 17:00:00,12.9048,13.0894,12.7686,12.8837,40024.2
2024-01-02 18:00:00,12.8837,12.9824,12.8134,12.9284,39712.2
2024-01-02 19:00:00,12.9284,13.0385,12.777,12.8702,19387.1
2024-01-02 20:00:00,12.8702,12.9753,12.6526,12.67,27533.8
2024-01-02 21:00:00,12.67,12.8449,12.6265,12.8133,15368.8
2024-01-02 22:00:00,12.8133,12.9276,12.7648,12.8269,24669.7
2024-01-02 23:00:00,12.8269,12.8691,12.6634,12.7947,11684.6
2024-01-03 00:00:00,12.7947,12.9781,12.7076,12.8121,15278.0
2024-01-03 01:00:00,12.8121,12.8988,12.7496,12.8484,10673.8
2024-01-03 02:00:00,12.8484,12.86,12.6355,12.6445,20296.7
2024-01-03 03:00:00,12.6445,12.8473,12.6088,12.8289,14702.8
2024-01-03 04:00:00,12.8289,13.1587,12.8061,13.0898,36418.9
2024-01-03 05:00:00,13.0898,13.23,13.0043,13.0198,21167.3
2024-01-03 06:00:00,13.0198,13.0725,12.8994,12.9594,21025.9
2024-01-03 07:00:00,12.9594,13.0699,12.8002,12.8484,41896.7
2024-01-03 08:00:00,12.8484,13.1114,12.8383,13.022,27909.5
2024-01-03 09:00:00,13.022,13.1482,12.9598,12.9734,15185.0
2024-01-03 10:00:00,12.9734,13.1429,12.8632,12.9156,26804.8
2024-01-03 11:00:00,12.9156,12.9862,12.2703,12.48,143550.4
2024-01-03 12:00:00,12.48,12.4841,8.9274,12.3106,485880.5
2024-01-03 13:00:00,12.3106,12.4658,11.7092,11.99,104122.5
2024-01-03 14:00:00,11.99,12.0126,11.3963,11.6969,55711.9
2024-01-03 15:00:00,11.6969,12.2656,11.6855,12.2656,18714.2
2024-01-03 16:00:00,12.2656,12.3952,11.9381,12.2308,65469.2
2024-01-03 17:00:00,12.2308,12.2847,11.9899,12.1199,18446.2
2024-01-03 18:00:00,12.1199,12.3377,11.8266,12.0291,23415.2
2024-01-03 19:00:00,12.0291,12.1691,11.939,12.0582,7488.4
2024-01-03 20:00:00,12.0582,12.4485,12.0402,12.2005,9576.9
2024-01-03 21:00:00,12.2005,12.7725,12.2005,12.7693,29728.8
2024-01-03 22:00:00,12.7693,12.7885,12.3841,12.4146,22643.1
2024-01-03 23:00:00,12.4146,12.4308,12.08,12.1739,15137.2
2024-01-04 00:00:00,12.1739,12.293,12.08,12.1296,9325.6
2024-01-04 01:00:00,12.1296,12.2037,11.891,12.0461,13768.8
2024-01-04 02:00:00,12.0461,12.755,12.0286,12.7494,22888.9
2024-01-04 03:00:00,12.7494,13.3911,12.7012,12.8652,51136.6
2024-01-04 04:00:00,12.8652,13.0013,12.822,12.8698,9398.0
2024-01-04 05:00:00,12.8698,13.2876,12.8222,13.1961,73860.5
2024-01-04 06:00:00,13.1961,13.9113,13.1961,13.8988,60819.8
2024-01-04 07:00:00,13.8988,13.9136,13.3916,13.4234,43924.2
2024-01-04 08:00:00,13.4234,13.8424,13.3048,13.6348,58042.1
2024-01-04 09:00:00,13.6348,14.3994,13.6319,14.3901,111872.0
2024-01-04 10:00:00,14.3901,14.4951,13.7027,14.0838,122362.0
2024-01-04 11:00:00,14.0838,14.5471,13.8497,14.4672,152200.9
2024-01-04 12:00:00,14.4672,14.5775,14.1118,14.4772,128249.1
2024-01-04 13:00:00,14.4772,14.7083,14.27,14.3055,188077.1
2024-01-04 14:00:00,14.3055,15.7872,14.23,15.5918,315481.4
2024-01-04 15:00:00,15.5918,16.7575,15.296,16.4969,576222.1
2024-01-04 16:00:00,16.4969,16.5115,15.5391,15.7344,359989.8
2024-01-04 17:00:00,15.7344,15.886,15.4116,15.4976,191551.5
2024-01-04 18:00:00,15.4976,15.7487,15.26,15.5909,123241.9
2024-01-04 19:00:00,15.5909,15.7794,15.3347,15.5211,73395.5
2024-01-04 20:00:00,15.5211,15.6748,15.3128,15.5444,108483.3
2024-01-04 21:00:00,15.5444,15.7416,15.4223,15.6572,98511.3
2024-01-04 22:00:00,15.6572,15.8436,15.4385,15.596,99381.5
2024-01-04 23:00:00,15.596,15.7831,15.4718,15.6162,67678.5
2024-01-05 00:00:00,15.6162,16.1062,15.5665,16.0079,110743.8
2024-01-05 01:00:00,16.0079,16.0559,14.4393,15.2255,411028.4
2024-01-05 02:00:00,15.2255,15.5296,14.9516,15.4134,202438.2
2024-01-05 03:00:00,15.4134,15.9415,15.4099,15.4822,197365.9
2024-01-05 04:00:00,15.4822,15.7984,14.9389,15.6118,252576.1
2024-01-05 05:00:00,15.6118,16.26,15.5161,15.831,170699.5
2024-01-05 06:00:00,15.831,16.2083,15.6355,16.1118,180456.3
2024-01-05 07:00:00,16.1118,16.4468,15.9311,16.3062,233348.3
2024-01-05 08:00:00,16.3062,17.0844,16.1855,16.8747,339947.0
2024-01-05 09:00:00,16.8747,17.264,16.4782,16.6562,390980.5
2024-01-05 10:00:00,16.6562,16.7646,16.0185,16.2766,235403.6
2024-01-05 11:00:00,16.2766,16.5605,16.0349,16.0953,176624.6
2024-01-05 12:00:00,16.0953,16.3398,15.6971,15.8826,203334.9
2024-01-05 13:00:00,15.8826,16.1966,15.8653,16.1465,106953.3
2024-01-05 14:00:00,16.1465,16.4009,15.7069,15.72,184576.3
2024-01-05 15:00:00,15.72,16.0457,15.4101,15.6263,156010.5
2024-01-05 16:00:00,15.6263,15.8518,15.0,15.088,124774.8
2024-01-05 17:00:00,15.088,15.646,14.7178,15.5666,217482.3
2024-01-05 18:00:00,15.5666,15.7997,15.3961,15.5725,71303.5
2024-01-05 19:00:00,15.5725,15.6056,15.3668,15.5269,35168.3
2024-01-05 20:00:00,15.5269,15.9915,15.4668,15.7779,89095.8
2024-01-05 21:00:00,15.7779,15.7792,15.2772,15.455,63755.3
2024-01-05 22:00:00,15.455,15.4585,15.0904,15.2137,42808.3
2024-01-05 23:00:00,15.2137,15.6165,15.2137,15.59,52972.1
2024-01-06 00:00:00,15.59,16.378,15.5324,16.2045,169144.7
2024-01-06 01:00:00,16.2045,16.398,15.9823,16.3243,91866.9
2024-01-06 02:00:00,16.3243,16.424,15.6372,15.6401,116404.2
2024-01-06 03:00:00,15.6401,15.653,15.1522,15.3292,114878.9
2024-01-06 04:00:00,15.3292,15.5275,15.1948,15.2908,111832.6
2024-01-06 05:00:00,15.2908,15.4268,14.4032,14.5756,183998.0
2024-01-06 06:00:00,14.5756,14.7069,14.0781,14.3939,151685.7
2024-01-06 07:00:00,14.3939,14.6812,14.2621,14.6704,87096.0
2024-01-06 08:00:00,14.6704,15.206,14.4638,15.1431,102578.8
2024-01-06 09:00:00,15.1431,15.429,14.9183,15.279,141838.9
2024-01-06 10:00:00,15.279,15.2924,14.9295,14.9492,95654.0
2024-01-06 11:00:00,14.9492,15.2764,14.7453,15.058,124696.5
2024-01-06 12:00:00,15.058,15.1764,14.7568,14.8558,80181.4
2024-01-06 13:00:00,14.8558,15.0787,14.6752,14.9961,64290.3
2024-01-06 14:00:00,14.9961,15.4353,14.7547,14.7784,128555.0
2024-01-06 15:00:00,14.7784,14.9071,14.3373,14.438,144475.6
2024-01-06 16:00:00,14.438,14.7162,14.3527,14.6394,96110.4
2024-01-06 17:00:00,14.6394,14.7748,14.4843,14.7045,59776.6
2024-01-06 18:00:00,14.7045,14.7606,14.5304,14.5495,51522.9
2024-01-06 19:00:00,14.5495,14.5957,14.1145,14.3469,92824.3
2024-01-06 20:00:00,14.3469,14.4826,14.1962,14.3992,50799.5
2024-01-06 21:00:00,14.3992,14.409,14.2055,14.3111,33159.8
2024-01-06 22:00:00,14.3111,14.4038,13.9548,14.1111,77010.0
2024-01-06 23:00:00,14.1111,14.3327,14.0128,14.3321,36075.3
2024-01-07 00:00:00,14.3321,14.7921,14.2625,14.6866,113582.1
2024-01-07 01:00:00,14.6866,14.9104,14.5349,14.5958,106288.0
2024-01-07 02:00:00,14.5958,14.852,14.4978,14.6443,43425.6
2024-01-07 03:00:00,14.6443,14.7849,14.406,14.5337,49714.8
2024-01-07 04:00:00,14.5337,14.906,14.5081,14.9014,32768.3
2024-01-07 05:00:00,14.9014,14.9746,14.5684,14.58,32330.9
2024-01-07 06:00:00,14.58,14.7157,14.4928,14.6594,37922.3
2024-01-07 07:00:00,14.6594,14.7266,14.4349,14.5352,31178.1
2024-01-07 08:00:00,14.5352,14.6815,14.1909,14.2081,58287.3
2024-01-07 09:00:00,14.2081,15.0968,14.1989,14.7944,107704.2
2024-01-07 10:00:00,14.7944,15.2965,14.6429,15.0593,114195.7
2024-01-07 11:00:00,15.0593,15.14,14.7872,14.9418,73983.6
2024-01-07 12:00:00,14.9418,15.1737,14.7337,14.8801,53124.2
2024-01-07 13:00:00,14.8801,15.3655,14.8565,14.9171,76574.0
2024-01-07 14:00:00,14.9171,15.1693,14.858,14.9686,49013.2
2024-01-07 15:00:00,14.9686,15.3708,14.8433,15.284,100784.6
2024-01-07 16:00:00,15.284,15.4114,14.5728,14.6578,87094.3
