date,open,high,low,close,volume
2023-12-31 23:00:00,1.0293e-05,1.036e-05,1.0275e-05,1.0349e-05,4986850000.0
2024-01-01 00:00:00,1.0349e-05,1.0404e-05,1.0343e-05,1.039e-05,16354470000.0
2024-01-01 01:00:00,1.039e-05,1.0448e-05,1.0372e-05,1.0432e-05,7034290000.0
2024-01-01 02:00:00,1.0432e-05,1.0436e-05,1.0387e-05,1.0394e-05,4223760000.0
2024-01-01 03:00:00,1.0394e-05,1.0394e-05,1.0306e-05,1.0309e-05,4801080000.0
2024-01-01 04:00:00,1.0309e-05,1.0335e-05,1.0229e-05,1.0298e-05,6314160000.0
2024-01-01 05:00:00,1.0298e-05,1.0333e-05,1.0272e-05,1.0293e-05,4455970000.0
2024-01-01 06:00:00,1.0293e-05,1.0334e-05,1.0272e-05,1.033e-05,1673570000.0
2024-01-01 07:00:00,1.033e-05,1.0365e-05,1.0328e-05,1.0365e-05,2501110000.0
2024-01-01 08:00:00,1.0365e-05,1.0389e-05,1.0355e-05,1.0385e-05,2158330000.0
2024-01-01 09:00:00,1.0385e-05,1.0395e-05,1.0358e-05,1.0375e-05,4476600000.0
2024-01-01 10:00:00,1.0375e-05,1.0444e-05,1.0372e-05,1.0442e-05,3625930000.0
2024-01-01 11:00:00,1.0442e-05,1.0453e-05,1.0406e-05,1.0451e-05,6511860000.0
2024-01-01 12:00:00,1.0451e-05,1.0469e-05,1.0433e-05,1.0435e-05,9415010000.0
2024-01-01 13:00:00,1.0435e-05,1.0469e-05,1.0424e-05,1.0465e-05,3352510000.0
2024-01-01 14:00:00,1.0465e-05,1.0465e-05,1.0406e-05,1.0428e-05,4392020000.0
2024-01-01 15:00:00,1.0428e-05,1.051e-05,1.0427e-05,1.0492e-05,6257680000.0
2024-01-01 16:00:00,1.0492e-05,1.0554e-05,1.0476e-05,1.0522e-05,2668260000.0
2024-01-01 17:00:00,1.0522e-05,1.0548e-05,1.0501e-05,1.0547e-05,3502900000.0
2024-01-01 18:00:00,1.0547e-05,1.063e-05,1.0543e-05,1.0578e-05,9416900000.0
2024-01-01 19:00:00,1.0578e-05,1.0672e-05,1.0578e-05,1.0645e-05,4641530000.0
2024-01-01 20:00:00,1.0645e-05,1.0707e-05,1.0631e-05,1.0666e-05,8486430000.0
2024-01-01 21:00:00,1.0666e-05,1.068e-05,1.0618e-05,1.065e-05,7031970000.0
2024-01-01 22:00:00,1.065e-05,1.0659e-05,1.0617e-05,1.064e-05,9365440000.0
2024-01-01 23:00:00,1.064e-05,1.0699e-05,1.0631e-05,1.069e-05,13653360000.0
2024-01-02 00:00:00,1.069e-05,1.079e-05,1.0669e-05,1.079e-05,26531690000.0
2024-01-02 01:00:00,1.079e-05,1.0866e-05,1.075e-05,1.077e-05,37814360000.0
2024-01-02 02:00:00,1.077e-05,1.0818e-05,1.0763e-05,1.0806e-05,3745230000.0
2024-01-02 03:00:00,1.0806e-05,1.0821e-05,1.0765e-05,1.0802e-05,5642610000.0
2024-01-02 04:00:00,1.0802e-05,1.084e-05,1.0773e-05,1.0786e-05,7623290000.0
2024-01-02 05:00:00,1.0786e-05,1.0816e-05,1.0749e-05,1.075e-05,9380170000.0
2024-01-02 06:00:00,1.075e-05,1.0779e-05,1.071e-05,1.071e-05,9597910000.0
2024-01-02 07:00:00,1.071e-05,1.0814e-05,1.071e-05,1.0784e-05,9663030000.0
2024-01-02 08:00:00,1.0784e-05,1.0921e-05,1.0783e-05,1.0912e-05,20669370000.0
2024-01-02 09:00:00,1.0912e-05,1.0928e-05,1.0864e-05,1.0879e-05,12965750000.0
2024-01-02 10:00:00,1.0879e-05,1.0898e-05,1.0825e-05,1.0852e-05,3987180000.0
2024-01-02 11:00:00,1.0852e-05,1.0867e-05,1.0726e-05,1.0808e-05,17511040000.0
